toll_point_id_nacional,uf,escopo,regulador,jurisdicao,concessionaria_orgao,lote_concessao,codigo_praca,praca_portico,tipo_ponto,rodovia,km,municipio,sentido,latitude,longitude,eixos,valor_brl,tipo_valor,confianca_valor,confianca_geo,entra_no_calculo_pedagio,classe_cobranca,status_operacional,source_tarifa_url,source_geo_url
br_antt_015_autopista_fluminense_sao_goncalo,RJ,federal_antt,ANTT,federal,AUTOPISTA FLUMINENSE,,,São Gonçalo,praca_fisica,BR-101,299.69,São Gonçalo,Crescente,-22.77471300,-42.94550000,4,30.00,valor_base_oficial_uniforme,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_015_autopista_fluminense_sao_goncalo,RJ,federal_antt,ANTT,federal,AUTOPISTA FLUMINENSE,,,São Gonçalo,praca_fisica,BR-101,299.69,São Gonçalo,Crescente,-22.77471300,-42.94550000,5,37.50,valor_base_oficial_uniforme,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_015_autopista_fluminense_sao_goncalo,RJ,federal_antt,ANTT,federal,AUTOPISTA FLUMINENSE,,,São Gonçalo,praca_fisica,BR-101,299.69,São Gonçalo,Crescente,-22.77471300,-42.94550000,6,45.00,valor_base_oficial_uniforme,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_015_autopista_fluminense_sao_goncalo,RJ,federal_antt,ANTT,federal,AUTOPISTA FLUMINENSE,,,São Gonçalo,praca_fisica,BR-101,299.69,São Gonçalo,Crescente,-22.77471300,-42.94550000,7,52.50,valor_base_oficial_uniforme,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_015_autopista_fluminense_sao_goncalo,RJ,federal_antt,ANTT,federal,AUTOPISTA FLUMINENSE,,,São Gonçalo,praca_fisica,BR-101,299.69,São Gonçalo,Crescente,-22.77471300,-42.94550000,8,60.00,valor_base_oficial_uniforme,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_015_autopista_fluminense_sao_goncalo,RJ,federal_antt,ANTT,federal,AUTOPISTA FLUMINENSE,,,São Gonçalo,praca_fisica,BR-101,299.69,São Gonçalo,Crescente,-22.77471300,-42.94550000,9,67.50,valor_base_oficial_uniforme,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_152_riosp_viuvinha,RJ,federal_antt,ANTT,federal,RIOSP,,,Viuvinha Norte,praca_fisica,BR-116,208.6,Seropédica,Decrescente,-22.71513300,-43.73023900,2,9.60,valor_estimado_por_grupo,media,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_152_riosp_viuvinha,RJ,federal_antt,ANTT,federal,RIOSP,,,Viuvinha Norte,praca_fisica,BR-116,208.6,Seropédica,Decrescente,-22.71513300,-43.73023900,3,14.40,valor_estimado_por_grupo,media,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_152_riosp_viuvinha,RJ,federal_antt,ANTT,federal,RIOSP,,,Viuvinha Norte,praca_fisica,BR-116,208.6,Seropédica,Decrescente,-22.71513300,-43.73023900,4,19.20,valor_estimado_por_grupo,media,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_152_riosp_viuvinha,RJ,federal_antt,ANTT,federal,RIOSP,,,Viuvinha Norte,praca_fisica,BR-116,208.6,Seropédica,Decrescente,-22.71513300,-43.73023900,5,24.00,valor_estimado_por_grupo,media,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_152_riosp_viuvinha,RJ,federal_antt,ANTT,federal,RIOSP,,,Viuvinha Norte,praca_fisica,BR-116,208.6,Seropédica,Decrescente,-22.71513300,-43.73023900,6,28.80,valor_estimado_por_grupo,media,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_152_riosp_viuvinha,RJ,federal_antt,ANTT,federal,RIOSP,,,Viuvinha Norte,praca_fisica,BR-116,208.6,Seropédica,Decrescente,-22.71513300,-43.73023900,7,33.60,valor_estimado_por_grupo,media,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_152_riosp_viuvinha,RJ,federal_antt,ANTT,federal,RIOSP,,,Viuvinha Norte,praca_fisica,BR-116,208.6,Seropédica,Decrescente,-22.71513300,-43.73023900,8,38.40,valor_estimado_por_grupo,media,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_152_riosp_viuvinha,RJ,federal_antt,ANTT,federal,RIOSP,,,Viuvinha Norte,praca_fisica,BR-116,208.6,Seropédica,Decrescente,-22.71513300,-43.73023900,9,43.20,valor_estimado_por_grupo,media,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_151_riosp_viuva_graca,RJ,federal_antt,ANTT,federal,RIOSP,,,Viúva Graça Norte,praca_fisica,BR-116,207.1,Seropédica,Decrescente,-22.71615500,-43.71669700,2,9.60,valor_estimado_por_grupo,media,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_151_riosp_viuva_graca,RJ,federal_antt,ANTT,federal,RIOSP,,,Viúva Graça Norte,praca_fisica,BR-116,207.1,Seropédica,Decrescente,-22.71615500,-43.71669700,3,14.40,valor_estimado_por_grupo,media,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_151_riosp_viuva_graca,RJ,federal_antt,ANTT,federal,RIOSP,,,Viúva Graça Norte,praca_fisica,BR-116,207.1,Seropédica,Decrescente,-22.71615500,-43.71669700,4,19.20,valor_estimado_por_grupo,media,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_151_riosp_viuva_graca,RJ,federal_antt,ANTT,federal,RIOSP,,,Viúva Graça Norte,praca_fisica,BR-116,207.1,Seropédica,Decrescente,-22.71615500,-43.71669700,5,24.00,valor_estimado_por_grupo,media,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_151_riosp_viuva_graca,RJ,federal_antt,ANTT,federal,RIOSP,,,Viúva Graça Norte,praca_fisica,BR-116,207.1,Seropédica,Decrescente,-22.71615500,-43.71669700,6,28.80,valor_estimado_por_grupo,media,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_151_riosp_viuva_graca,RJ,federal_antt,ANTT,federal,RIOSP,,,Viúva Graça Norte,praca_fisica,BR-116,207.1,Seropédica,Decrescente,-22.71615500,-43.71669700,7,33.60,valor_estimado_por_grupo,media,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_151_riosp_viuva_graca,RJ,federal_antt,ANTT,federal,RIOSP,,,Viúva Graça Norte,praca_fisica,BR-116,207.1,Seropédica,Decrescente,-22.71615500,-43.71669700,8,38.40,valor_estimado_por_grupo,media,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_151_riosp_viuva_graca,RJ,federal_antt,ANTT,federal,RIOSP,,,Viúva Graça Norte,praca_fisica,BR-116,207.1,Seropédica,Decrescente,-22.71615500,-43.71669700,9,43.20,valor_estimado_por_grupo,media,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_122_nova_364_free_flow_candeias,RO,federal_antt,ANTT,federal,NOVA 364,,,Free Flow Candeias - P01,portico_free_flow,BR-364,686.9,Candeias do Jamari,Crescente/Decrescente,-8.79239800,-63.65053200,2,10.80,valor_base_oficial_por_praca,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_122_nova_364_free_flow_candeias,RO,federal_antt,ANTT,federal,NOVA 364,,,Free Flow Candeias - P01,portico_free_flow,BR-364,686.9,Candeias do Jamari,Crescente/Decrescente,-8.79239800,-63.65053200,3,16.20,valor_base_oficial_por_praca,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_122_nova_364_free_flow_candeias,RO,federal_antt,ANTT,federal,NOVA 364,,,Free Flow Candeias - P01,portico_free_flow,BR-364,686.9,Candeias do Jamari,Crescente/Decrescente,-8.79239800,-63.65053200,4,21.60,valor_base_oficial_por_praca,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_122_nova_364_free_flow_candeias,RO,federal_antt,ANTT,federal,NOVA 364,,,Free Flow Candeias - P01,portico_free_flow,BR-364,686.9,Candeias do Jamari,Crescente/Decrescente,-8.79239800,-63.65053200,5,27.00,valor_base_oficial_por_praca,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_122_nova_364_free_flow_candeias,RO,federal_antt,ANTT,federal,NOVA 364,,,Free Flow Candeias - P01,portico_free_flow,BR-364,686.9,Candeias do Jamari,Crescente/Decrescente,-8.79239800,-63.65053200,6,32.40,valor_base_oficial_por_praca,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_122_nova_364_free_flow_candeias,RO,federal_antt,ANTT,federal,NOVA 364,,,Free Flow Candeias - P01,portico_free_flow,BR-364,686.9,Candeias do Jamari,Crescente/Decrescente,-8.79239800,-63.65053200,7,37.80,valor_base_oficial_por_praca,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_122_nova_364_free_flow_candeias,RO,federal_antt,ANTT,federal,NOVA 364,,,Free Flow Candeias - P01,portico_free_flow,BR-364,686.9,Candeias do Jamari,Crescente/Decrescente,-8.79239800,-63.65053200,8,43.20,valor_base_oficial_por_praca,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_122_nova_364_free_flow_candeias,RO,federal_antt,ANTT,federal,NOVA 364,,,Free Flow Candeias - P01,portico_free_flow,BR-364,686.9,Candeias do Jamari,Crescente/Decrescente,-8.79239800,-63.65053200,9,48.60,valor_base_oficial_por_praca,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_120_nova_364_free_flow_itapua,RO,federal_antt,ANTT,federal,NOVA 364,,,Free Flow Itapuã - P02,portico_free_flow,BR-364,562.3,Alto Paraíso,Crescente/Decrescente,-9.53970000,-63.07670000,2,74.00,valor_base_oficial_por_praca,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_120_nova_364_free_flow_itapua,RO,federal_antt,ANTT,federal,NOVA 364,,,Free Flow Itapuã - P02,portico_free_flow,BR-364,562.3,Alto Paraíso,Crescente/Decrescente,-9.53970000,-63.07670000,3,111.00,valor_base_oficial_por_praca,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_120_nova_364_free_flow_itapua,RO,federal_antt,ANTT,federal,NOVA 364,,,Free Flow Itapuã - P02,portico_free_flow,BR-364,562.3,Alto Paraíso,Crescente/Decrescente,-9.53970000,-63.07670000,4,148.00,valor_base_oficial_por_praca,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_120_nova_364_free_flow_itapua,RO,federal_antt,ANTT,federal,NOVA 364,,,Free Flow Itapuã - P02,portico_free_flow,BR-364,562.3,Alto Paraíso,Crescente/Decrescente,-9.53970000,-63.07670000,5,185.00,valor_base_oficial_por_praca,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_120_nova_364_free_flow_itapua,RO,federal_antt,ANTT,federal,NOVA 364,,,Free Flow Itapuã - P02,portico_free_flow,BR-364,562.3,Alto Paraíso,Crescente/Decrescente,-9.53970000,-63.07670000,6,222.00,valor_base_oficial_por_praca,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_120_nova_364_free_flow_itapua,RO,federal_antt,ANTT,federal,NOVA 364,,,Free Flow Itapuã - P02,portico_free_flow,BR-364,562.3,Alto Paraíso,Crescente/Decrescente,-9.53970000,-63.07670000,7,259.00,valor_base_oficial_por_praca,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_120_nova_364_free_flow_itapua,RO,federal_antt,ANTT,federal,NOVA 364,,,Free Flow Itapuã - P02,portico_free_flow,BR-364,562.3,Alto Paraíso,Crescente/Decrescente,-9.53970000,-63.07670000,8,296.00,valor_base_oficial_por_praca,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_120_nova_364_free_flow_itapua,RO,federal_antt,ANTT,federal,NOVA 364,,,Free Flow Itapuã - P02,portico_free_flow,BR-364,562.3,Alto Paraíso,Crescente/Decrescente,-9.53970000,-63.07670000,9,333.00,valor_base_oficial_por_praca,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_126_nova_364_free_flow_jaru,RO,federal_antt,ANTT,federal,NOVA 364,,,Free Flow Jarú -  P03 ,portico_free_flow,BR-364,452.3,Theobroma,Crescente/Decrescente,-10.28717200,-62.67076400,2,38.60,valor_base_oficial_por_praca,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_126_nova_364_free_flow_jaru,RO,federal_antt,ANTT,federal,NOVA 364,,,Free Flow Jarú -  P03 ,portico_free_flow,BR-364,452.3,Theobroma,Crescente/Decrescente,-10.28717200,-62.67076400,3,57.90,valor_base_oficial_por_praca,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_126_nova_364_free_flow_jaru,RO,federal_antt,ANTT,federal,NOVA 364,,,Free Flow Jarú -  P03 ,portico_free_flow,BR-364,452.3,Theobroma,Crescente/Decrescente,-10.28717200,-62.67076400,4,77.20,valor_base_oficial_por_praca,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_126_nova_364_free_flow_jaru,RO,federal_antt,ANTT,federal,NOVA 364,,,Free Flow Jarú -  P03 ,portico_free_flow,BR-364,452.3,Theobroma,Crescente/Decrescente,-10.28717200,-62.67076400,5,96.50,valor_base_oficial_por_praca,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_126_nova_364_free_flow_jaru,RO,federal_antt,ANTT,federal,NOVA 364,,,Free Flow Jarú -  P03 ,portico_free_flow,BR-364,452.3,Theobroma,Crescente/Decrescente,-10.28717200,-62.67076400,6,115.80,valor_base_oficial_por_praca,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_126_nova_364_free_flow_jaru,RO,federal_antt,ANTT,federal,NOVA 364,,,Free Flow Jarú -  P03 ,portico_free_flow,BR-364,452.3,Theobroma,Crescente/Decrescente,-10.28717200,-62.67076400,7,135.10,valor_base_oficial_por_praca,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_126_nova_364_free_flow_jaru,RO,federal_antt,ANTT,federal,NOVA 364,,,Free Flow Jarú -  P03 ,portico_free_flow,BR-364,452.3,Theobroma,Crescente/Decrescente,-10.28717200,-62.67076400,8,154.40,valor_base_oficial_por_praca,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_126_nova_364_free_flow_jaru,RO,federal_antt,ANTT,federal,NOVA 364,,,Free Flow Jarú -  P03 ,portico_free_flow,BR-364,452.3,Theobroma,Crescente/Decrescente,-10.28717200,-62.67076400,9,173.70,valor_base_oficial_por_praca,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_123_nova_364_free_flow_ouro_preto,RO,federal_antt,ANTT,federal,NOVA 364,,,Free Flow Ouro Preto  - P04,portico_free_flow,BR-364,399.3,Ouro Preto do Oeste,Crescente/Decrescente,-10.60810000,-62.33950000,2,50.00,valor_base_oficial_por_praca,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_123_nova_364_free_flow_ouro_preto,RO,federal_antt,ANTT,federal,NOVA 364,,,Free Flow Ouro Preto  - P04,portico_free_flow,BR-364,399.3,Ouro Preto do Oeste,Crescente/Decrescente,-10.60810000,-62.33950000,3,75.00,valor_base_oficial_por_praca,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_123_nova_364_free_flow_ouro_preto,RO,federal_antt,ANTT,federal,NOVA 364,,,Free Flow Ouro Preto  - P04,portico_free_flow,BR-364,399.3,Ouro Preto do Oeste,Crescente/Decrescente,-10.60810000,-62.33950000,4,100.00,valor_base_oficial_por_praca,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_123_nova_364_free_flow_ouro_preto,RO,federal_antt,ANTT,federal,NOVA 364,,,Free Flow Ouro Preto  - P04,portico_free_flow,BR-364,399.3,Ouro Preto do Oeste,Crescente/Decrescente,-10.60810000,-62.33950000,5,125.00,valor_base_oficial_por_praca,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_123_nova_364_free_flow_ouro_preto,RO,federal_antt,ANTT,federal,NOVA 364,,,Free Flow Ouro Preto  - P04,portico_free_flow,BR-364,399.3,Ouro Preto do Oeste,Crescente/Decrescente,-10.60810000,-62.33950000,6,150.00,valor_base_oficial_por_praca,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_123_nova_364_free_flow_ouro_preto,RO,federal_antt,ANTT,federal,NOVA 364,,,Free Flow Ouro Preto  - P04,portico_free_flow,BR-364,399.3,Ouro Preto do Oeste,Crescente/Decrescente,-10.60810000,-62.33950000,7,175.00,valor_base_oficial_por_praca,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_123_nova_364_free_flow_ouro_preto,RO,federal_antt,ANTT,federal,NOVA 364,,,Free Flow Ouro Preto  - P04,portico_free_flow,BR-364,399.3,Ouro Preto do Oeste,Crescente/Decrescente,-10.60810000,-62.33950000,8,200.00,valor_base_oficial_por_praca,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_123_nova_364_free_flow_ouro_preto,RO,federal_antt,ANTT,federal,NOVA 364,,,Free Flow Ouro Preto  - P04,portico_free_flow,BR-364,399.3,Ouro Preto do Oeste,Crescente/Decrescente,-10.60810000,-62.33950000,9,225.00,valor_base_oficial_por_praca,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_124_nova_364_free_flow_pimenta_bueno1,RO,federal_antt,ANTT,federal,NOVA 364,,,Free Flow Pimenta Bueno1 - P06,portico_free_flow,BR-364,221.3,Pimenta Bueno,Crescente/Decrescente,-11.52753400,-61.33399700,2,20.40,valor_base_oficial_por_praca,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_124_nova_364_free_flow_pimenta_bueno1,RO,federal_antt,ANTT,federal,NOVA 364,,,Free Flow Pimenta Bueno1 - P06,portico_free_flow,BR-364,221.3,Pimenta Bueno,Crescente/Decrescente,-11.52753400,-61.33399700,3,30.60,valor_base_oficial_por_praca,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_124_nova_364_free_flow_pimenta_bueno1,RO,federal_antt,ANTT,federal,NOVA 364,,,Free Flow Pimenta Bueno1 - P06,portico_free_flow,BR-364,221.3,Pimenta Bueno,Crescente/Decrescente,-11.52753400,-61.33399700,4,40.80,valor_base_oficial_por_praca,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_124_nova_364_free_flow_pimenta_bueno1,RO,federal_antt,ANTT,federal,NOVA 364,,,Free Flow Pimenta Bueno1 - P06,portico_free_flow,BR-364,221.3,Pimenta Bueno,Crescente/Decrescente,-11.52753400,-61.33399700,5,51.00,valor_base_oficial_por_praca,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_124_nova_364_free_flow_pimenta_bueno1,RO,federal_antt,ANTT,federal,NOVA 364,,,Free Flow Pimenta Bueno1 - P06,portico_free_flow,BR-364,221.3,Pimenta Bueno,Crescente/Decrescente,-11.52753400,-61.33399700,6,61.20,valor_base_oficial_por_praca,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_124_nova_364_free_flow_pimenta_bueno1,RO,federal_antt,ANTT,federal,NOVA 364,,,Free Flow Pimenta Bueno1 - P06,portico_free_flow,BR-364,221.3,Pimenta Bueno,Crescente/Decrescente,-11.52753400,-61.33399700,7,71.40,valor_base_oficial_por_praca,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_124_nova_364_free_flow_pimenta_bueno1,RO,federal_antt,ANTT,federal,NOVA 364,,,Free Flow Pimenta Bueno1 - P06,portico_free_flow,BR-364,221.3,Pimenta Bueno,Crescente/Decrescente,-11.52753400,-61.33399700,8,81.60,valor_base_oficial_por_praca,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_124_nova_364_free_flow_pimenta_bueno1,RO,federal_antt,ANTT,federal,NOVA 364,,,Free Flow Pimenta Bueno1 - P06,portico_free_flow,BR-364,221.3,Pimenta Bueno,Crescente/Decrescente,-11.52753400,-61.33399700,9,91.80,valor_base_oficial_por_praca,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_125_nova_364_free_flow_pimenta_bueno2,RO,federal_antt,ANTT,federal,NOVA 364,,,Free Flow Pimenta Bueno2 - P07,portico_free_flow,BR-364,122.2,Pimenta Bueno,Crescente/Decrescente,-12.11080300,-60.74692500,2,70.80,valor_base_oficial_por_praca,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_125_nova_364_free_flow_pimenta_bueno2,RO,federal_antt,ANTT,federal,NOVA 364,,,Free Flow Pimenta Bueno2 - P07,portico_free_flow,BR-364,122.2,Pimenta Bueno,Crescente/Decrescente,-12.11080300,-60.74692500,3,106.20,valor_base_oficial_por_praca,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_125_nova_364_free_flow_pimenta_bueno2,RO,federal_antt,ANTT,federal,NOVA 364,,,Free Flow Pimenta Bueno2 - P07,portico_free_flow,BR-364,122.2,Pimenta Bueno,Crescente/Decrescente,-12.11080300,-60.74692500,4,141.60,valor_base_oficial_por_praca,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_125_nova_364_free_flow_pimenta_bueno2,RO,federal_antt,ANTT,federal,NOVA 364,,,Free Flow Pimenta Bueno2 - P07,portico_free_flow,BR-364,122.2,Pimenta Bueno,Crescente/Decrescente,-12.11080300,-60.74692500,5,177.00,valor_base_oficial_por_praca,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_125_nova_364_free_flow_pimenta_bueno2,RO,federal_antt,ANTT,federal,NOVA 364,,,Free Flow Pimenta Bueno2 - P07,portico_free_flow,BR-364,122.2,Pimenta Bueno,Crescente/Decrescente,-12.11080300,-60.74692500,6,212.40,valor_base_oficial_por_praca,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_125_nova_364_free_flow_pimenta_bueno2,RO,federal_antt,ANTT,federal,NOVA 364,,,Free Flow Pimenta Bueno2 - P07,portico_free_flow,BR-364,122.2,Pimenta Bueno,Crescente/Decrescente,-12.11080300,-60.74692500,7,247.80,valor_base_oficial_por_praca,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_125_nova_364_free_flow_pimenta_bueno2,RO,federal_antt,ANTT,federal,NOVA 364,,,Free Flow Pimenta Bueno2 - P07,portico_free_flow,BR-364,122.2,Pimenta Bueno,Crescente/Decrescente,-12.11080300,-60.74692500,8,283.20,valor_base_oficial_por_praca,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
br_antt_125_nova_364_free_flow_pimenta_bueno2,RO,federal_antt,ANTT,federal,NOVA 364,,,Free Flow Pimenta Bueno2 - P07,portico_free_flow,BR-364,122.2,Pimenta Bueno,Crescente/Decrescente,-12.11080300,-60.74692500,9,318.60,valor_base_oficial_por_praca,alta,alta,sim,cobranca_confirmada,ativo,ANTT/dados de tarifas,ANTT/dados-dos-pracas-de-pedagio2_2026.csv
